encounter_timestamp,park_area_id,park_district,park_borough,patroncount,in_playground,action_taken,amenity
2020-03-27 16:14:54,B244,B-15,Brooklyn,15,True,Approached the crowd; they ignored the employee,
2020-03-27 16:15:26,B251,B-15,Brooklyn,50,False,Approached the crowd; they ignored the employee,
2020-03-27 16:15:52,B251-04,B-15,Brooklyn,20,True,Approached the crowd; they ignored the employee,
2020-03-27 16:16:36,B306,B-15,Brooklyn,10,True,Approached the crowd; they ignored the employee,
2020-03-27 16:17:54,B205,B-15,Brooklyn,10,False,Approached the crowd; they ignored the employee,
2020-03-27 16:18:16,B094,B-15,Brooklyn,10,False,Approached the crowd; they ignored the employee,
2020-03-27 16:18:46,B289,B-15,Brooklyn,10,False,Did not approach the crowd; the crowd remains,
2020-03-27 16:19:37,Q015-08,Q-16,Queens,16,False,Did not approach the crowd; the crowd remains,
2020-03-27 16:23:56,B337,B-13,Brooklyn,18,True,Did not approach the crowd; the crowd remains,
2020-03-27 16:26:04,B080,B-13,Brooklyn,25,False,Did not approach the crowd; the crowd remains,
2020-03-27 16:26:27,B001,B-01,Brooklyn,35,True,Did not approach the crowd; the crowd remains,
2020-03-27 16:27:47,X045-ZN01,X-01,Bronx,17,False,Approached the crowd; they ignored the employee,
2020-03-27 16:28:12,X154,X-01,Bronx,12,True,Approached the crowd; they ignored the employee,
2020-03-27 16:33:42,B268,B-13,Brooklyn,19,True,Did not approach the crowd; the crowd remains,
2020-03-27 16:59:27,Q099-ZN12,Q-15,Queens,50,True,Did not approach the crowd; the crowd remains,
2020-03-27 17:01:21,X028,X-04,Bronx,16,False,Did not approach the crowd; the crowd remains,
2020-03-27 17:06:16,Q099-ZN14,Q-15,Queens,17,True,Did not approach the crowd; the crowd remains,
2020-03-27 17:10:01,Q102-02,Q-05,Queens,40,False,Approached the crowd; they ignored the employee,
2020-03-27 17:10:49,Q099-ZN09,Q-15,Queens,12,True,Did not approach the crowd; the crowd remains,
2020-03-27 17:11:24,Q099-ZN16,Q-15,Queens,10,True,Did not approach the crowd; the crowd remains,
2020-03-27 17:18:37,Q099-ZN06,Q-15,Queens,30,True,Did not approach the crowd; the crowd remains,
2020-03-27 17:28:00,Q099-15,Q-15,Queens,20,True,Did not approach the crowd; the crowd remains,
2020-03-27 17:32:19,Q099-16,Q-15,Queens,20,True,Did not approach the crowd; the crowd remains,
2020-03-27 17:36:04,R052,R-01,Staten Island,8,False,Did not approach the crowd; the crowd remains,
2020-03-27 17:45:28,B293,B-02,Brooklyn,25,True,Approached the crowd; they ignored the employee,
2020-03-27 17:45:44,Q099-20,Q-15,Queens,30,True,Did not approach the crowd; the crowd remains,
2020-03-27 17:48:01,X113,X-02,Bronx,25,True,Did not approach the crowd; the crowd remains,
2020-03-27 18:35:10,B008-03,B-16,Brooklyn,40,True,Approached the crowd; they ignored the employee,
2020-03-27 18:45:02,Q099-ZN19,Q-15,Queens,30,True,Did not approach the crowd; the crowd remains,
2020-03-28 09:00:09,R030-099,R-02,Staten Island,14,False,Approached the crowd; they ignored the employee,
2020-03-28 09:31:05,M105-01,M-03,Manhattan,10,False,Approached the crowd; they ignored the employee,
2020-03-28 10:00:46,Q021-ZN02,Q-08,Queens,6,False,Did not approach the crowd; the crowd remains,
2020-03-28 11:11:41,R022-04,R-01,Staten Island,4,True,Approached the crowd; they complied with instructions,
2020-03-28 11:28:30,Q099-ZN20,Q-15,Queens,20,False,Did not approach the crowd; the crowd remains,
2020-03-29 08:42:56,Q102-ZN01,Q-05,Queens,20,False,Did not approach the crowd; the crowd remains,
2020-03-29 10:02:50,Q106,Q-12,Queens,7,False,Approached the crowd; they complied with instructions,
2020-03-29 11:15:35,M220,M-07,Manhattan,9,True,Approached the crowd; they complied with instructions,
2020-03-29 11:53:23,X002-ZN03,X-14,Bronx,6,True,Approached the crowd; they ignored the employee,
2020-03-29 13:54:43,M015,M-01,Manhattan,25,False,Approached the crowd; they complied with instructions,
2020-03-29 15:16:05,M015,M-01,Manhattan,28,False,Approached the crowd; they complied with instructions,
2020-03-29 15:22:15,X002-ZN03,X-14,Bronx,10,False,Did not approach the crowd; the crowd remains,
2020-03-29 15:23:17,X002-ZN03,X-14,Bronx,10,False,Approached the crowd; they ignored the employee,
2020-03-30 08:20:07,Q024-02,Q-07,Queens,6,True,Did not approach the crowd; the crowd remains,
2020-03-30 08:57:22,Q020-ZN05,Q-05A,Queens,8,False,Did not approach the crowd; the crowd remains,
2020-03-30 11:30:06,X045,X-01,Bronx,4,False,Approached the crowd; they ignored the employee,
2020-03-30 11:53:12,X044,X-07,Bronx,8,False,Approached the crowd; they ignored the employee,
2020-03-30 12:10:46,R073,R-02,Staten Island,10,True,Did not approach the crowd; the crowd remains,
2020-03-30 12:11:16,R063,R-02,Staten Island,5,True,Did not approach the crowd; the crowd remains,
2020-03-30 12:18:48,Q471,Q-02,Queens,11,False,Did not approach the crowd; the crowd remains,
2020-03-30 12:24:40,Q471-ZN01,Q-02,Queens,7,False,Did not approach the crowd; the crowd remains,
2020-03-30 12:25:50,Q471,Q-02,Queens,5,False,Did not approach the crowd; the crowd remains,
2020-03-30 13:42:29,M144,M-03,Manhattan,16,False,Did not approach the crowd; the crowd remains,
2020-03-30 13:44:43,M144-ZN06,M-03,Manhattan,8,False,Approached the crowd; they ignored the employee,
2020-03-30 13:57:52,Q471,Q-02,Queens,50,True,Approached the crowd; they ignored the employee,
2020-03-30 14:03:55,Q410,Q-03,Queens,40,False,Did not approach the crowd; the crowd remains,
2020-03-30 15:06:38,X039-ZN11,X-15A,Bronx,20,False,Approached the crowd; they ignored the employee,
2020-03-30 15:51:51,Q205A,Q-02,Queens,4,True,Approached the crowd; they ignored the employee,
2020-03-30 16:55:44,Q021,Q-08,Queens,12,False,Approached the crowd; they ignored the employee,
2020-03-30 17:09:04,Q340,Q-02,Queens,8,True,Approached the crowd; they ignored the employee,
2020-03-30 19:38:56,R005-01,R-01,Staten Island,10,True,Did not approach the crowd; the crowd remains,
2020-03-30 19:39:42,R005-15,R-01,Staten Island,3,True,Did not approach the crowd; the crowd remains,
2020-03-30 19:40:39,R022-05,R-01,Staten Island,5,True,Did not approach the crowd; the crowd remains,
2020-03-31 09:02:12,Q341F,Q-02,Queens,12,True,Approached the crowd; they ignored the employee,
2020-03-31 10:36:31,Q067A,Q-02,Queens,14,True,Did not approach the crowd; the crowd remains,
2020-03-31 10:43:50,B050,B-06,Brooklyn,6,False,Did not approach the crowd; the crowd remains,
2020-03-31 11:10:54,R026,R-03,Staten Island,8,True,Approached the crowd; they complied with instructions,
2020-03-31 11:23:00,Q099,Q-15,Queens,4,False,Did not approach the crowd; the crowd remains,
2020-03-31 11:33:19,QT19,Q-08,Queens,12,False,Approached the crowd; they ignored the employee,
2020-03-31 12:05:17,Q099-18,Q-15,Queens,10,True,Approached the crowd; they ignored the employee,
2020-03-31 12:08:40,Q004-ZN01,Q-01,Queens,50,True,Approached the crowd; they ignored the employee,
2020-03-31 13:29:06,Q106,Q-12,Queens,3,True,Approached the crowd; they ignored the employee,
2020-03-31 13:52:06,M071-ZN07,M-14,Manhattan,4,False,Did not approach the crowd; the crowd remains,
2020-03-31 14:04:24,R019,R-01,Staten Island,3,False,Approached the crowd; they ignored the employee,
2020-03-31 14:05:28,R019,R-01,Staten Island,8,False,Approached the crowd; they ignored the employee,
2020-03-31 15:02:20,R030-099,R-02,Staten Island,24,True,Did not approach the crowd; the crowd remains,
2020-03-31 15:28:36,R019,R-01,Staten Island,25,False,Did not approach the crowd; the crowd remains,
2020-03-31 16:09:32,B251,B-15,Brooklyn,10,True,Approached the crowd; they ignored the employee,
2020-03-31 16:12:57,M237,M-02,Manhattan,35,False,Did not approach the crowd; the crowd remains,
2020-03-31 16:44:19,Q163-02,Q-14,Queens,5,True,Approached the crowd; they complied with instructions,
2020-03-31 16:54:56,B058,B-01,Brooklyn,20,False,Approached the crowd; they ignored the employee,
2020-03-31 16:56:49,B058,B-01,Brooklyn,25,False,Did not approach the crowd; the crowd remains,
2020-03-31 16:57:07,Q126,Q-07,Queens,20,False,Approached the crowd; they ignored the employee,
2020-03-31 17:04:55,Q066D,Q-01,Queens,12,True,Approached the crowd; they ignored the employee,
2020-03-31 17:18:21,B058-ZN01,B-01,Brooklyn,20,False,Approached the crowd; they ignored the employee,
2020-03-31 18:17:05,Q474,Q-04,Queens,4,True,Did not approach the crowd; the crowd remains,
2020-04-01 08:12:39,Q099-ZN12,Q-15,Queens,5,False,Did not approach the crowd; the crowd remains,
2020-04-01 09:42:23,Q004-ZN01,Q-01,Queens,50,True,Approached the crowd; they ignored the employee,
2020-04-01 10:24:20,M105-08,M-03,Manhattan,8,True,Approached the crowd; they ignored the employee,
2020-04-01 10:43:12,R005,R-01,Staten Island,7,False,Approached the crowd; they complied with instructions,
2020-04-01 10:44:22,R015,R-01,Staten Island,10,True,Approached the crowd; they complied with instructions,
2020-04-01 11:38:09,X039-ZN01,X-15,Bronx,9,False,Did not approach the crowd; the crowd remains,
2020-04-01 12:05:17,M391-ZN01,M-01,Manhattan,20,False,Approached the crowd; they complied with instructions,
2020-04-01 12:40:24,X255,X-02,Bronx,10,True,Approached the crowd; they ignored the employee,
2020-04-01 13:03:06,B028-03,B-10,Brooklyn,50,False,Did not approach the crowd; the crowd remains,
2020-04-01 13:19:34,B007,B-11,Brooklyn,20,False,Did not approach the crowd; the crowd remains,
2020-04-01 13:30:20,B277,B-11,Brooklyn,25,True,Did not approach the crowd; the crowd remains,
2020-04-01 13:33:51,B151,B-12,Brooklyn,10,True,Approached the crowd; they ignored the employee,
2020-04-01 13:39:11,R090,R-03,Staten Island,6,False,Did not approach the crowd; the crowd remains,
2020-04-01 13:46:46,Q099-ZN09,Q-15,Queens,6,False,Did not approach the crowd; the crowd remains,
2020-04-01 13:48:20,Q106,Q-12,Queens,8,False,Approached the crowd; they ignored the employee,
2020-04-01 13:51:00,X022,X-02,Bronx,10,False,Did not approach the crowd; the crowd remains,
2020-04-01 13:53:01,M015,M-01,Manhattan,35,False,Approached the crowd; they complied with instructions,
2020-04-01 13:56:46,R078,R-01,Staten Island,9,False,Approached the crowd; they ignored the employee,
2020-04-01 14:14:09,R065-ZN03,R-02,Staten Island,12,False,Approached the crowd; they complied with instructions,
2020-04-01 14:15:53,B008-03,B-16,Brooklyn,10,True,Did not approach the crowd; the crowd remains,
2020-04-01 14:15:54,R065-ZN12,R-02,Staten Island,7,False,Approached the crowd; they complied with instructions,
2020-04-01 14:17:40,R065-ZN09,R-02,Staten Island,5,False,Approached the crowd; they complied with instructions,
2020-04-01 14:22:08,R069,R-01,Staten Island,8,False,Approached the crowd; they ignored the employee,
2020-04-01 14:33:06,M105-04,M-03,Manhattan,15,True,Approached the crowd; they ignored the employee,
2020-04-01 14:33:11,Q004,Q-01,Queens,50,False,Did not approach the crowd; the crowd remains,
2020-04-01 14:33:53,B035,B-10,Brooklyn,12,False,Did not approach the crowd; the crowd remains,
2020-04-01 14:36:40,B058-ZN01,B-01,Brooklyn,30,False,Did not approach the crowd; the crowd remains,
2020-04-01 14:41:39,R076,R-01,Staten Island,20,False,Did not approach the crowd; the crowd remains,
2020-04-01 14:46:20,Q106,Q-12,Queens,7,True,Approached the crowd; they ignored the employee,
2020-04-01 14:52:59,Q359,Q-12,Queens,9,False,Approached the crowd; they ignored the employee,
2020-04-01 14:55:54,M105-08,M-03,Manhattan,20,False,Approached the crowd; they ignored the employee,
2020-04-01 14:57:02,R008,R-01,Staten Island,15,True,Approached the crowd; they ignored the employee,
2020-04-01 14:57:47,M144-ZN06,M-03,Manhattan,45,True,Approached the crowd; they ignored the employee,
2020-04-01 14:59:30,B109,B-15,Brooklyn,22,True,Did not approach the crowd; the crowd remains,
2020-04-01 15:00:09,R004,R-01,Staten Island,8,False,Approached the crowd; they ignored the employee,
2020-04-01 15:01:53,B362,B-16,Brooklyn,25,True,Did not approach the crowd; the crowd remains,
2020-04-01 15:08:50,M105-08,M-03,Manhattan,20,True,Approached the crowd; they ignored the employee,
2020-04-01 15:11:23,R015,R-01,Staten Island,4,False,Approached the crowd; they complied with instructions,
2020-04-01 15:19:36,B058-ZN01,B-01,Brooklyn,30,False,Approached the crowd; they ignored the employee,
2020-04-01 15:37:28,R005,R-01,Staten Island,25,False,Approached the crowd; they ignored the employee,
2020-04-01 16:07:49,X045-03,X-01,Bronx,32,True,Approached the crowd; they ignored the employee,
2020-04-01 16:08:16,X228,X-01,Bronx,13,False,Approached the crowd; they ignored the employee,
2020-04-01 16:31:09,R042,R-01,Staten Island,15,True,Did not approach the crowd; the crowd remains,
2020-04-01 16:37:52,M069,M-02,Manhattan,7,False,Approached the crowd; they complied with instructions,
2020-04-01 16:38:27,M072-ZN28,M-14,Manhattan,10,False,Did not approach the crowd; the crowd remains,
2020-04-01 16:50:12,R065-ZN09,R-02,Staten Island,7,False,Approached the crowd; they ignored the employee,
2020-04-01 17:06:28,M237,M-02,Manhattan,39,False,Approached the crowd; they complied with instructions,
2020-04-01 17:08:44,R046-ZN04,R-02B,Staten Island,12,False,Approached the crowd; they ignored the employee,
2020-04-01 17:09:57,B042,B-12,Brooklyn,30,True,Approached the crowd; they ignored the employee,
2020-04-01 17:32:27,Q410,Q-03,Queens,12,True,Approached the crowd; they ignored the employee,
2020-04-01 17:56:30,R016-ZN01,R-03,Staten Island,12,False,Approached the crowd; they complied with instructions,
2020-04-01 18:07:23,Q099-16,Q-15,Queens,10,True,Approached the crowd; they ignored the employee,
2020-04-01 18:09:01,M069,M-02,Manhattan,15,True,Approached the crowd; they ignored the employee,
2020-04-01 18:38:34,Q099-ZN19,Q-15,Queens,25,True,Approached the crowd; they ignored the employee,
2020-04-01 18:41:49,X113,X-02,Bronx,15,True,Approached the crowd; they complied with instructions,
2020-04-01 18:44:24,Q099-ZN15,Q-15,Queens,50,True,Approached the crowd; they ignored the employee,
2020-04-01 18:47:13,Q099-ZN14,Q-15,Queens,15,True,Approached the crowd; they ignored the employee,
2020-04-01 19:04:38,X255,X-02,Bronx,30,True,Approached the crowd; they complied with instructions,
2020-04-01 19:10:59,X166,X-03,Bronx,13,True,Approached the crowd; they ignored the employee,
2020-04-01 19:20:49,M019,M-03,Manhattan,20,True,Approached the crowd; they ignored the employee,
2020-04-01 19:21:58,M123,M-03,Manhattan,6,False,Approached the crowd; they complied with instructions,
2020-04-01 19:22:39,M019,M-03,Manhattan,20,True,Approached the crowd; they ignored the employee,
2020-04-01 19:23:45,M124,M-03,Manhattan,12,True,Approached the crowd; they ignored the employee,
2020-04-02 07:55:06,R078,R-01,Staten Island,8,False,Approached the crowd; they complied with instructions,
2020-04-02 08:05:52,Q020-ZN05,Q-05A,Queens,8,False,Did not approach the crowd; the crowd remains,
2020-04-02 08:17:13,M144-01,M-03,Manhattan,10,True,Approached the crowd; they complied with instructions,
2020-04-02 08:54:54,M144,M-03,Manhattan,7,False,Approached the crowd; they ignored the employee,
2020-04-02 09:55:57,X041,X-01,Bronx,5,True,Approached the crowd; they ignored the employee,
2020-04-02 10:39:45,M088,M-03,Manhattan,12,False,Approached the crowd; they ignored the employee,
2020-04-02 10:53:47,B058-ZN02,B-01,Brooklyn,20,False,Did not approach the crowd; the crowd remains,
2020-04-02 11:06:31,M144-01,M-03,Manhattan,12,True,Approached the crowd; they ignored the employee,
2020-04-02 11:11:44,M144,M-03,Manhattan,20,False,Approached the crowd; they ignored the employee,
2020-04-02 11:26:02,M019,M-03,Manhattan,12,True,Approached the crowd; they ignored the employee,
2020-04-02 11:33:29,M037-ZN04,M-12A,Manhattan,6,False,Approached the crowd; they ignored the employee,
2020-04-02 13:03:21,R045,R-02,Staten Island,15,False,Did not approach the crowd; the crowd remains,
2020-04-02 13:11:19,B058-ZN01,B-01,Brooklyn,30,False,Did not approach the crowd; the crowd remains,
2020-04-02 13:32:29,Q020,Q-05A,Queens,9,False,Did not approach the crowd; the crowd remains,
2020-04-02 13:54:17,M019,M-03,Manhattan,30,True,Approached the crowd; they ignored the employee,
2020-04-02 14:00:13,B217,B-03,Brooklyn,9,True,Approached the crowd; they complied with instructions,
2020-04-02 14:21:55,B105,B-03,Brooklyn,15,True,Did not approach the crowd; the crowd remains,
2020-04-02 14:22:05,B105,B-03,Brooklyn,15,True,Did not approach the crowd; the crowd remains,
2020-04-02 14:41:49,R030-099,R-02,Staten Island,30,False,Did not approach the crowd; the crowd remains,
2020-04-02 14:45:44,M144-01,M-03,Manhattan,18,True,Approached the crowd; they ignored the employee,
2020-04-02 14:46:38,M144,M-03,Manhattan,45,False,Did not approach the crowd; the crowd remains,
2020-04-02 15:03:03,X201,X-08,Bronx,12,False,Approached the crowd; they ignored the employee,
2020-04-02 15:05:20,M019,M-03,Manhattan,20,True,Approached the crowd; they ignored the employee,
2020-04-02 15:40:51,B058-ZN01,B-01,Brooklyn,30,False,Did not approach the crowd; the crowd remains,
2020-04-02 15:59:33,X045-01,X-01,Bronx,16,True,Approached the crowd; they ignored the employee,
2020-04-02 16:04:19,Q162E,Q-14,Queens,3,True,Approached the crowd; they complied with instructions,
2020-04-02 16:13:08,R065-ZN01,R-02,Staten Island,6,False,Approached the crowd; they complied with instructions,
2020-04-02 16:14:11,R065-ZN05,R-02,Staten Island,5,False,Approached the crowd; they complied with instructions,
2020-04-02 16:14:56,R065-ZN12,R-02,Staten Island,7,True,Approached the crowd; they complied with instructions,
2020-04-02 16:16:39,M237,M-02,Manhattan,20,False,Approached the crowd; they complied with instructions,
2020-04-02 16:17:49,M191,M-02,Manhattan,19,False,Approached the crowd; they ignored the employee,
2020-04-02 16:55:33,Q162E,Q-14,Queens,5,True,Approached the crowd; they ignored the employee,
2020-04-02 17:03:56,M019,M-03,Manhattan,15,True,Approached the crowd; they ignored the employee,
2020-04-02 17:34:45,B105,B-03,Brooklyn,30,True,Approached the crowd; they complied with instructions,
2020-04-02 17:41:10,X255,X-02,Bronx,35,True,Approached the crowd; they ignored the employee,
2020-04-02 17:41:13,Q134,Q-13,Queens,5,True,Approached the crowd; they complied with instructions,
2020-04-02 18:10:54,B294,B-03,Brooklyn,12,True,Approached the crowd; they complied with instructions,
2020-04-02 18:13:32,B219,B-16,Brooklyn,25,False,Approached the crowd; they complied with instructions,
2020-04-03 10:54:54,Q220G,Q-08,Queens,4,True,Approached the crowd; they ignored the employee,
2020-04-03 16:23:30,R083,R-01,Staten Island,9,False,Approached the crowd; they complied with instructions,
2020-04-03 16:28:10,R008,R-01,Staten Island,7,False,Approached the crowd; they complied with instructions,
2020-04-03 17:39:12,B214-01,B-05,Brooklyn,20,False,Approached the crowd; they complied with instructions,
2020-04-04 09:34:55,B260,B-16,Brooklyn,3,True,Did not approach the crowd; the crowd remains,
2020-04-04 10:38:54,X030,X-04,Bronx,25,False,Did not approach the crowd; the crowd remains,
2020-04-04 11:12:14,Q086,Q-07,Queens,30,False,Did not approach the crowd; the crowd remains,
2020-04-04 11:13:41,Q086-01,Q-07,Queens,15,False,Did not approach the crowd; the crowd remains,
2020-04-04 11:31:08,X042,X-06,Bronx,5,False,Approached the crowd; they ignored the employee,
2020-04-04 11:39:06,X002-ZN03,X-14,Bronx,25,False,Approached the crowd; they ignored the employee,
2020-04-04 12:03:19,B078,B-05,Brooklyn,15,True,Approached the crowd; they ignored the employee,
2020-04-04 12:04:12,B219,B-16,Brooklyn,10,True,Approached the crowd; they ignored the employee,
2020-04-04 12:10:15,M019,M-03,Manhattan,25,True,Approached the crowd; they ignored the employee,
2020-04-04 12:11:02,M105-08,M-03,Manhattan,13,False,Approached the crowd; they complied with instructions,
2020-04-04 12:13:41,B058-ZN02,B-01,Brooklyn,20,False,Did not approach the crowd; the crowd remains,
2020-04-04 12:32:56,M144-01,M-03,Manhattan,12,True,Approached the crowd; they ignored the employee,
2020-04-04 12:34:26,M144,M-03,Manhattan,40,False,Did not approach the crowd; the crowd remains,
2020-04-04 12:48:05,X028,X-04,Bronx,4,True,Did not approach the crowd; the crowd remains,
2020-04-04 13:09:56,X044,X-07,Bronx,6,False,Approached the crowd; they ignored the employee,
2020-04-04 13:39:55,B008-03,B-16,Brooklyn,4,True,Approached the crowd; they ignored the employee,
2020-04-04 13:53:41,M105-08,M-03,Manhattan,6,False,Approached the crowd; they ignored the employee,
2020-04-04 14:01:58,B057-05,B-18,Brooklyn,5,True,Did not approach the crowd; the crowd remains,
2020-04-04 14:02:48,B057-ZN01,B-18,Brooklyn,4,False,Did not approach the crowd; the crowd remains,
2020-04-04 14:14:56,M144-01,M-03,Manhattan,14,True,Did not approach the crowd; the crowd remains,
2020-04-04 14:15:02,M205,M-09,Manhattan,16,True,Approached the crowd; they complied with instructions,
2020-04-04 14:15:21,M391,M-01,Manhattan,30,False,Approached the crowd; they complied with instructions,
2020-04-04 14:15:41,M144,M-03,Manhattan,45,False,Did not approach the crowd; the crowd remains,
2020-04-04 14:15:45,B008-03,B-16,Brooklyn,20,True,Approached the crowd; they ignored the employee,
2020-04-04 14:44:00,Q099-ZN15,Q-15,Queens,40,True,Did not approach the crowd; the crowd remains,
2020-04-04 14:45:29,Q305,Q-05,Queens,8,False,Did not approach the crowd; the crowd remains,
2020-04-04 14:49:44,B214-02,B-05,Brooklyn,30,False,Did not approach the crowd; the crowd remains,
2020-04-04 15:08:13,Q099-ZN14,Q-15,Queens,17,False,Approached the crowd; they complied with instructions,
2020-04-04 16:31:43,Q099-ZN06,Q-15,Queens,36,False,Approached the crowd; they ignored the employee,
2020-04-04 16:49:52,Q099-ZN20,Q-15,Queens,12,True,Did not approach the crowd; the crowd remains,
2020-04-04 16:54:45,Q099-ZN06,Q-15,Queens,14,True,Did not approach the crowd; the crowd remains,
2020-04-04 16:55:10,Q099-ZN06,Q-15,Queens,14,True,Did not approach the crowd; the crowd remains,
2020-04-04 17:00:24,Q086,Q-07,Queens,25,True,Approached the crowd; they ignored the employee,
2020-04-04 17:00:54,Q086-01,Q-07,Queens,25,True,Approached the crowd; they ignored the employee,
2020-04-04 17:01:22,Q006-01,Q-07,Queens,15,True,Approached the crowd; they ignored the employee,
2020-04-04 17:06:32,Q099-ZN15,Q-15,Queens,48,True,Did not approach the crowd; the crowd remains,
2020-04-04 17:37:05,Q021-ZN03,Q-08,Queens,8,False,Did not approach the crowd; the crowd remains,
2020-04-05 09:30:14,X194,X-01,Bronx,3,True,Approached the crowd; they ignored the employee,
2020-04-05 09:32:28,X008-ZN03,X-04,Bronx,6,True,Did not approach the crowd; the crowd remains,
2020-04-05 10:12:53,R015,R-01,Staten Island,8,False,Approached the crowd; they ignored the employee,
2020-04-05 10:52:29,M144-ZN04,M-03,Manhattan,35,True,Approached the crowd; they ignored the employee,
2020-04-05 12:00:27,X002-ZN03,X-14,Bronx,10,True,Did not approach the crowd; the crowd remains,
2020-04-05 12:30:17,X002-ZN03,X-14,Bronx,30,False,Approached the crowd; they ignored the employee,
2020-04-05 13:09:28,R019,R-01,Staten Island,13,False,Approached the crowd; they ignored the employee,
2020-04-05 14:05:43,B585,B-16,Brooklyn,10,False,Did not approach the crowd; the crowd remains,
2020-04-05 14:19:21,X187-01,X-12,Bronx,15,False,Approached the crowd; they ignored the employee,
2020-04-05 14:25:39,Q099-ZN17,Q-15,Queens,35,False,Did not approach the crowd; the crowd remains,
2020-04-05 14:49:22,M144-ZN04,M-03,Manhattan,20,True,Approached the crowd; they ignored the employee,
2020-04-05 15:11:41,B008-03,B-16,Brooklyn,20,True,Approached the crowd; they ignored the employee,
2020-04-05 16:13:09,B088-03,B-03,Brooklyn,16,True,Approached the crowd; they ignored the employee,
2020-04-05 17:46:06,B017,B-04,Brooklyn,40,True,Approached the crowd; they ignored the employee,
2020-04-05 17:59:40,B057-ZN01,B-18,Brooklyn,15,False,Approached the crowd; they complied with instructions,
2020-04-05 19:24:55,R005-ZN01,R-01,Staten Island,10,False,Did not approach the crowd; the crowd remains,
2020-04-05 19:25:47,R005-ZN02,R-01,Staten Island,15,False,Approached the crowd; they ignored the employee,
2020-04-05 19:26:31,R005-ZN03,R-01,Staten Island,15,False,Did not approach the crowd; the crowd remains,
2020-04-05 19:27:22,R005-ZN03,R-01,Staten Island,7,False,Did not approach the crowd; the crowd remains,
2020-04-05 19:27:48,R005-ZN04,R-01,Staten Island,3,False,Did not approach the crowd; the crowd remains,
2020-04-05 19:29:16,R022-ZN01,R-01,Staten Island,10,False,Did not approach the crowd; the crowd remains,
2020-04-05 19:29:44,R022-ZN02,R-01,Staten Island,15,False,Did not approach the crowd; the crowd remains,
2020-04-05 19:32:18,RZ171,R-01,Staten Island,4,False,Did not approach the crowd; the crowd remains,
2020-04-06 08:11:45,RZ305,R-02,Staten Island,8,False,Approached the crowd; they ignored the employee,
2020-04-06 08:12:18,R005-ZN03,R-01,Staten Island,7,False,Approached the crowd; they complied with instructions,
2020-04-06 09:34:41,B294,B-03,Brooklyn,15,True,Did not approach the crowd; the crowd remains,
2020-04-06 10:01:13,X030-ZN01,X-04,Bronx,25,False,Did not approach the crowd; the crowd remains,
2020-04-06 12:09:53,B381,B-04,Brooklyn,25,True,Approached the crowd; they ignored the employee,
2020-04-06 12:18:32,Q341F,Q-02,Queens,8,True,Approached the crowd; they ignored the employee,
2020-04-06 13:28:16,R005-ZN02,R-01,Staten Island,8,False,Approached the crowd; they ignored the employee,
2020-04-06 13:47:11,B285,B-17,Brooklyn,10,False,Approached the crowd; they ignored the employee,
2020-04-06 14:33:03,X255,X-02,Bronx,30,False,Approached the crowd; they ignored the employee,
2020-04-06 15:02:43,X255,X-02,Bronx,40,True,Did not approach the crowd; the crowd remains,
2020-04-06 15:23:55,M105-08,M-03,Manhattan,4,True,Approached the crowd; they ignored the employee,
2020-04-06 15:28:48,M105,M-03,Manhattan,4,False,Approached the crowd; they complied with instructions,
2020-04-06 15:31:22,R046-ZN05,R-02B,Staten Island,15,False,Did not approach the crowd; the crowd remains,
2020-04-06 16:20:05,X039-ZN16,X-15A,Bronx,25,False,Approached the crowd; they complied with instructions,
2020-04-06 16:47:22,B254,B-09,Brooklyn,20,False,Did not approach the crowd; the crowd remains,
2020-04-06 16:49:56,X039-ZN01,X-15,Bronx,50,False,Did not approach the crowd; the crowd remains,
2020-04-06 18:38:55,B381,B-04,Brooklyn,40,True,Did not approach the crowd; the crowd remains,
2020-04-07 07:24:54,R005-ZN03,R-01,Staten Island,8,False,Approached the crowd; they ignored the employee,
2020-04-07 09:33:24,B088-03,B-03,Brooklyn,3,True,Approached the crowd; they ignored the employee,
2020-04-07 10:47:51,X030-ZN01,X-04,Bronx,40,False,Did not approach the crowd; the crowd remains,
2020-04-07 11:13:46,Q099-ZN12,Q-15,Queens,7,False,Did not approach the crowd; the crowd remains,
2020-04-07 11:23:27,B219,B-16,Brooklyn,25,True,Did not approach the crowd; the crowd remains,
2020-04-07 11:41:44,Q205A,Q-02,Queens,14,True,Approached the crowd; they ignored the employee,
2020-04-07 13:30:52,X136,X-07,Bronx,7,False,Approached the crowd; they ignored the employee,
2020-04-07 13:40:19,Q198-QZ118,Q-02,Queens,7,True,Approached the crowd; they ignored the employee,
2020-04-07 13:41:35,Q044,Q-02,Queens,15,True,Approached the crowd; they ignored the employee,
2020-04-07 14:09:29,M144,M-03,Manhattan,50,False,Did not approach the crowd; the crowd remains,
2020-04-07 14:13:48,R017-ZN01,R-03,Staten Island,12,False,Did not approach the crowd; the crowd remains,
2020-04-07 14:20:48,R129-01,R-02,Staten Island,20,False,Approached the crowd; they ignored the employee,
2020-04-07 14:52:55,Q089B,Q-07,Queens,15,False,Did not approach the crowd; the crowd remains,
2020-04-07 14:53:38,Q300-ZN01,Q-07,Queens,10,False,Approached the crowd; they ignored the employee,
2020-04-07 15:09:58,M194,M-03,Manhattan,10,False,Approached the crowd; they ignored the employee,
