date,park_borough,action_taken,n,prop_brrough.date,prop_date
2020-06-26,Brooklyn,Approached the crowd; they complied with instructions,0,NA,0
2020-06-26,Brooklyn,Approached the crowd; they ignored the employee,0,NA,0
2020-06-26,Brooklyn,Did not approach the crowd; the crowd remains,0,NA,0
2020-06-26,Manhattan,Approached the crowd; they complied with instructions,0,0,0
2020-06-26,Manhattan,Approached the crowd; they ignored the employee,0,0,0
2020-06-26,Manhattan,Did not approach the crowd; the crowd remains,1,1,0.5
2020-06-26,Queens,Approached the crowd; they complied with instructions,0,NA,0
2020-06-26,Queens,Approached the crowd; they ignored the employee,0,NA,0
2020-06-26,Queens,Did not approach the crowd; the crowd remains,0,NA,0
2020-06-26,Staten Island,Approached the crowd; they complied with instructions,0,0,0
2020-06-26,Staten Island,Approached the crowd; they ignored the employee,1,1,0.5
2020-06-26,Staten Island,Did not approach the crowd; the crowd remains,0,0,0
2020-06-27,Bronx,Approached the crowd; they complied with instructions,0,0,0
2020-06-27,Bronx,Approached the crowd; they ignored the employee,1,1,0.14285714285714285
2020-06-27,Bronx,Did not approach the crowd; the crowd remains,0,0,0
2020-06-27,Brooklyn,Approached the crowd; they complied with instructions,0,NA,0
2020-06-27,Brooklyn,Approached the crowd; they ignored the employee,0,NA,0
2020-06-27,Brooklyn,Did not approach the crowd; the crowd remains,0,NA,0
2020-06-27,Manhattan,Approached the crowd; they complied with instructions,0,0,0
2020-06-27,Manhattan,Approached the crowd; they ignored the employee,3,0.6,0.42857142857142855
2020-06-27,Manhattan,Did not approach the crowd; the crowd remains,2,0.4,0.2857142857142857
2020-06-27,Queens,Approached the crowd; they complied with instructions,0,0,0
2020-06-27,Queens,Approached the crowd; they ignored the employee,0,0,0
2020-06-27,Queens,Did not approach the crowd; the crowd remains,1,1,0.14285714285714285
2020-06-27,Staten Island,Approached the crowd; they complied with instructions,0,NA,0
2020-06-27,Staten Island,Approached the crowd; they ignored the employee,0,NA,0
2020-06-27,Staten Island,Did not approach the crowd; the crowd remains,0,NA,0
2020-06-28,Bronx,Approached the crowd; they complied with instructions,0,0,0
2020-06-28,Bronx,Approached the crowd; they ignored the employee,1,0.25,0.1111111111111111
2020-06-28,Bronx,Did not approach the crowd; the crowd remains,3,0.75,0.3333333333333333
2020-06-28,Brooklyn,Approached the crowd; they complied with instructions,0,NA,0
2020-06-28,Brooklyn,Approached the crowd; they ignored the employee,0,NA,0
2020-06-28,Brooklyn,Did not approach the crowd; the crowd remains,0,NA,0
2020-06-28,Manhattan,Approached the crowd; they complied with instructions,0,0,0
2020-06-28,Manhattan,Approached the crowd; they ignored the employee,3,0.6,0.3333333333333333
2020-06-28,Manhattan,Did not approach the crowd; the crowd remains,2,0.4,0.2222222222222222
2020-06-28,Queens,Approached the crowd; they complied with instructions,0,NA,0
2020-06-28,Queens,Approached the crowd; they ignored the employee,0,NA,0
2020-06-28,Queens,Did not approach the crowd; the crowd remains,0,NA,0
2020-06-28,Staten Island,Approached the crowd; they complied with instructions,0,NA,0
2020-06-28,Staten Island,Approached the crowd; they ignored the employee,0,NA,0
2020-06-28,Staten Island,Did not approach the crowd; the crowd remains,0,NA,0
2020-06-29,Bronx,Approached the crowd; they complied with instructions,0,NA,0
2020-06-29,Bronx,Approached the crowd; they ignored the employee,0,NA,0
2020-06-29,Bronx,Did not approach the crowd; the crowd remains,0,NA,0
2020-06-29,Brooklyn,Approached the crowd; they complied with instructions,0,NA,0
2020-06-29,Brooklyn,Approached the crowd; they ignored the employee,0,NA,0
2020-06-29,Brooklyn,Did not approach the crowd; the crowd remains,0,NA,0
2020-06-29,Manhattan,Approached the crowd; they complied with instructions,0,0,0
2020-06-29,Manhattan,Approached the crowd; they ignored the employee,1,1,0.5
2020-06-29,Manhattan,Did not approach the crowd; the crowd remains,0,0,0
2020-06-29,Queens,Approached the crowd; they complied with instructions,1,1,0.5
2020-06-29,Queens,Approached the crowd; they ignored the employee,0,0,0
2020-06-29,Queens,Did not approach the crowd; the crowd remains,0,0,0
2020-06-29,Staten Island,Approached the crowd; they complied with instructions,0,NA,0
2020-06-29,Staten Island,Approached the crowd; they ignored the employee,0,NA,0
2020-06-29,Staten Island,Did not approach the crowd; the crowd remains,0,NA,0
2020-06-30,Bronx,Approached the crowd; they complied with instructions,0,NA,0
2020-06-30,Bronx,Approached the crowd; they ignored the employee,0,NA,0
2020-06-30,Bronx,Did not approach the crowd; the crowd remains,0,NA,0
2020-06-30,Brooklyn,Approached the crowd; they complied with instructions,0,NA,0
2020-06-30,Brooklyn,Approached the crowd; they ignored the employee,0,NA,0
2020-06-30,Brooklyn,Did not approach the crowd; the crowd remains,0,NA,0
2020-06-30,Manhattan,Approached the crowd; they complied with instructions,0,0,0
2020-06-30,Manhattan,Approached the crowd; they ignored the employee,0,0,0
2020-06-30,Manhattan,Did not approach the crowd; the crowd remains,1,1,1
2020-06-30,Queens,Approached the crowd; they complied with instructions,0,NA,0
2020-06-30,Queens,Approached the crowd; they ignored the employee,0,NA,0
2020-06-30,Queens,Did not approach the crowd; the crowd remains,0,NA,0
2020-06-30,Staten Island,Approached the crowd; they complied with instructions,0,NA,0
2020-06-30,Staten Island,Approached the crowd; they ignored the employee,0,NA,0
2020-06-30,Staten Island,Did not approach the crowd; the crowd remains,0,NA,0
